legId,searchDate,flightDate,startingAirport,destinationAirport,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsAirlineCode,segmentsCabinCode
1efc60bcc465fb9f11b4f141dab8a001,2022-09-02,2022-10-01,LAX,LGA,0,True,False,False,142.33,176.61,7,3443.0,AA||AA,coach||coach
a092f4a914c85843c085b76bb7be7002,2022-09-02,2022-10-01,LGA,SFO,0,False,False,False,97.11,133.59,4,2897.0,F9||F9,coach||coach
a05dcb97bace3897ff2908620ad08002,2022-09-02,2022-10-02,DEN,CLT,1,False,False,False,379.53,437.2,7,2361.0,AA||AA,coach||coach
b3a379638aaa77dfef688a94d001d002,2022-09-02,2022-10-02,IAD,LGA,0,True,False,True,106.05,128.6,9,221.0,UA,coach
25c7b6882a89a5980e2eee06df349000,2022-09-02,2022-10-02,PHL,MIA,0,False,False,True,177.67,205.6,7,1016.0,AA,coach
346fb94db8d6a343840af9f9360f3000,2022-09-02,2022-10-03,EWR,CLT,0,True,False,True,124.65,148.6,7,545.0,AA,coach
9aac9b14b7f61a61aa818aabd4581002,2022-09-02,2022-10-03,LAX,JFK,1,True,False,False,160.93,196.6,7,2905.0,AS||AS,coach||coach
1c3144076d46383c262916437785c001,2022-09-02,2022-10-03,LAX,LGA,0,False,False,False,292.09,337.6,9,2705.0,DL||DL,coach||coach
39a07f67b8b877abf9df60b70cad9002,2022-09-02,2022-10-03,MIA,PHL,0,False,False,False,274.42,318.6,2,1600.0,DL||DL,coach||coach
632cf13aefc5790e050f8ec084c6c001,2022-09-02,2022-10-03,OAK,DTW,0,False,False,False,527.44,595.1,7,2635.0,AS||UA||UA,coach||coach||coach
3ee61118967a1a75c5736d5eef050001,2022-09-02,2022-10-03,OAK,MIA,1,False,False,False,934.89,1038.71,7,4060.0,AA||AA||AA,coach||coach||coach
7206f0ec7059a8337b3ba09508b1f002,2022-09-02,2022-10-03,SFO,JFK,0,False,False,True,108.84,131.6,7,2566.0,B6,coach
8e490634cf60c1d8035ce56928727001,2022-09-02,2022-10-04,BOS,IAD,0,False,False,False,473.49,531.1,7,1055.0,AA||AA,coach||coach
d4ec66cf8d86ee4392616a604c890001,2022-09-02,2022-10-04,CLT,SFO,0,False,False,False,339.53,387.1,9,2363.0,DL||DL,coach||coach
3813e8cc2c80b9a0cdc33716cad60002,2022-09-02,2022-10-04,DEN,EWR,0,True,False,False,82.79,112.6,7,1623.0,AA||AA,coach||coach
9ac4f14d860ad7ca4b8b55594cbb6000,2022-09-02,2022-10-04,DEN,ORD,0,False,False,True,73.49,93.6,5,903.0,UA,coach
451c4c39f3d1e01c0285591b9d7fc001,2022-09-02,2022-10-04,LAX,DFW,0,False,False,True,4.0,60.59,0,,NK,coach
0f356ffef8f3a4a97d33b5ac0b224000,2022-09-02,2022-10-04,LGA,ATL,0,True,False,False,53.02,80.6,7,762.0,AA||AA,coach||coach
cd3bc092341b34bbc8dd5af4f6e21002,2022-09-02,2022-10-05,ATL,DTW,0,False,False,False,68.0,113.58,0,,NK||NK,coach||coach
816b445abd95139cc059e925e1a61000,2022-09-02,2022-10-05,BOS,DFW,0,False,False,False,170.0,277.58,0,,NK||NK,coach||coach
5adeca193639cb136f17b7e3db1c8000,2022-09-02,2022-10-05,CLT,OAK,0,False,False,False,149.2,188.09,4,2289.0,F9||F9,coach||coach
64e2cba8b32d121baaea102eb3732002,2022-09-02,2022-10-05,DEN,DFW,0,False,False,False,56.18,83.99,4,1932.0,F9||F9,coach||coach
ceed5933720d1225ff45fb782f034000,2022-09-02,2022-10-05,DEN,OAK,1,False,False,False,2.0,33.58,0,,NK||NK,coach||coach
e2c717c218a86bff84523ef623047000,2022-09-02,2022-10-05,DTW,EWR,0,False,False,False,110.0,179.58,0,,NK||NK,coach||coach
40572276c66a45d8b3970c881b829002,2022-09-02,2022-10-05,DTW,OAK,1,False,False,False,428.84,494.7,7,3459.0,UA||UA||AS,coach||coach||coach
a22f21a52467f664c2771ea3e4f2e000,2022-09-02,2022-10-05,JFK,BOS,0,False,False,False,407.45,461.61,9,627.0,DL||UA,coach||coach
26ecaafe8f01d1e2576de003688a6000,2022-09-02,2022-10-05,LGA,DEN,0,True,False,True,82.79,103.6,9,1621.0,UA,coach
e2ac465ee6345b9f6126a3ea63773000,2022-09-02,2022-10-05,OAK,PHL,1,False,False,False,506.98,573.1,9,2755.0,DL||UA||UA,coach||coach||coach
bfc2a3d372f76beec9c4286d07a5f002,2022-09-02,2022-10-05,SFO,OAK,0,False,False,False,258.6,301.6,7,1351.0,UA||AS,coach||coach
147217715b01e2a22158fcb274aec002,2022-09-02,2022-10-06,CLT,OAK,0,False,False,False,474.41,542.19,7,2987.0,UA||AS||AS,coach||coach||coach
febb9f72e526f2f889c11ac13346f002,2022-09-02,2022-10-06,DEN,DFW,0,False,False,False,57.01,102.59,0,,NK||NK,coach||coach
b2b180e63119ee11025686c2e1515000,2022-09-02,2022-10-06,IAD,DFW,0,False,False,False,283.72,328.6,9,1266.0,DL||DL,coach||coach
5adec8718db6601f125dfe58b78d7002,2022-09-02,2022-10-06,JFK,OAK,0,False,False,False,396.27,459.69,7,3917.0,UA||UA||AS,coach||coach||coach
dc3e1d82cfc568dd79f0ba5b3a6fe002,2022-09-02,2022-10-06,JFK,OAK,0,False,False,False,604.64,683.69,7,3917.0,UA||UA||AS,coach||coach||coach
b2718c540f78d073eb9550fe9f2e5002,2022-09-02,2022-10-06,LGA,SFO,0,True,False,False,172.1,214.21,9,3060.0,UA||UA,coach||coach
9e2eceb8d45b2743277b1361ee219000,2022-09-02,2022-10-06,MIA,ATL,0,True,False,True,78.14,98.6,9,596.0,DL,coach
3e1595d8c33a8ba02cd2bdc0bf3e9000,2022-09-02,2022-10-06,SFO,MIA,0,False,False,False,510.7,577.1,7,2603.0,AS||UA||UA,coach||coach||coach
1be8e6e85769db3a41198f1cb8328000,2022-09-02,2022-10-07,ATL,DTW,1,False,False,False,267.91,317.2,9,649.0,DL||DL,coach||coach
7d6dea6ee50638bc55b63aa314395000,2022-09-02,2022-10-07,BOS,LGA,0,False,False,False,292.09,337.6,8,627.0,UA||UA,coach||coach
a4ed074b64db2fc6c14d96c36f200002,2022-09-02,2022-10-07,DEN,BOS,0,False,False,False,351.63,400.1,3,2074.0,AA||AA,coach||coach
3e5b0a8ab5e753ea6337725386364000,2022-09-02,2022-10-07,DEN,LAX,0,False,False,False,322.21,369.98,7,1975.0,AS||AS,coach||coach
7dc939d142c620d4f893b661ea515000,2022-09-02,2022-10-07,DTW,EWR,0,False,False,False,236.28,276.1,7,1050.0,AA||AA,coach||coach
fa43b236954fbb274d0550648f126000,2022-09-02,2022-10-07,LAX,DFW,0,False,False,True,186.98,215.6,7,1238.0,AA,coach
95b9b3e62e3ea5d23e0b40e3ffa8b001,2022-09-02,2022-10-07,ORD,JFK,0,False,False,False,435.35,497.2,9,815.0,UA||DL,coach||coach
72d7d9279a762c2359957cc2373f5000,2022-09-02,2022-10-07,SFO,BOS,1,False,False,False,255.81,298.6,1,2751.0,B6||B6,coach||coach
51a4c8b73639b9e96eca378e8ff05001,2022-09-02,2022-10-07,SFO,LGA,0,False,False,False,560.93,626.6,7,2647.0,AS||UA,coach||coach
aa3c1100291c255e6ac1703cfbc53000,2022-09-02,2022-10-08,BOS,ATL,0,True,False,False,113.49,145.6,7,947.0,AA||AA,coach||coach
32d44a92bc25954b0f6744cef1df2002,2022-09-02,2022-10-08,CLT,LGA,0,False,False,False,226.98,266.1,8,548.0,UA||UA,coach||coach
794d4d62925a088a41c1e366acb2a002,2022-09-02,2022-10-08,CLT,PHL,0,False,False,False,180.47,216.11,7,1631.0,AA||AA,coach||coach
35ff4081f02ae7b1e23fe4d8e4860002,2022-09-02,2022-10-08,DTW,ATL,0,False,False,False,88.38,124.21,7,1247.0,B6||B6,coach||coach
0ba7e2c1ef9c6388246dc0f559c0f000,2022-09-02,2022-10-08,DTW,BOS,0,False,False,False,212.09,251.6,7,797.0,AA||AA,coach||coach
84ba03bf9ca78b8f6ff640db2c73b002,2022-09-02,2022-10-08,EWR,IAD,0,False,False,False,265.12,308.6,2,1303.0,DL||DL,coach||coach
378ea91fe51e90b7c2bb7ebb9ae2e002,2022-09-02,2022-10-08,LGA,OAK,0,False,False,False,418.6,483.7,2,3115.0,UA||AS||AS,coach||coach||coach
5b3563acea8cd431d349448ae8304000,2022-09-02,2022-10-08,LGA,OAK,0,False,False,False,493.96,564.71,9,2854.0,UA||UA||DL,coach||coach||coach
fc58b03c3294078b4ee2c9e8fc7e9002,2022-09-02,2022-10-08,OAK,LAX,0,False,False,False,6.0,75.58,0,,NK||NK,coach||coach
bd532e0941a5a02684b007df65736001,2022-09-02,2022-10-08,SFO,CLT,0,False,False,False,463.26,521.61,3,3111.0,AS||DL,coach||coach
b88dc4206bb6c87999d129a0ad4bb000,2022-09-02,2022-10-09,DFW,DEN,0,False,False,False,100.0,169.58,0,,NK||NK,coach||coach
c38b676c00a035a71afc7606c8bde001,2022-09-02,2022-10-09,LAX,ORD,1,False,False,False,376.74,428.6,9,2211.0,UA||UA,coach||coach
97a26c2c00f4a10226dbb5ead7ba9001,2022-09-02,2022-10-09,MIA,JFK,0,False,False,True,296.74,333.6,7,1104.0,AA,coach
ba2a085ded3226c69cc06e4e35b37002,2022-09-02,2022-10-10,BOS,CLT,0,False,False,True,311.63,349.6,7,728.0,AA,coach
6135343583b64f57070d93860f15f002,2022-09-02,2022-10-10,BOS,LAX,0,False,False,False,423.26,477.11,4,2804.0,AA||AA,coach||coach
ace0dddd0cdf0c869eee9c013b2fe001,2022-09-02,2022-10-10,DFW,LGA,0,True,False,True,78.14,98.6,9,1380.0,DL,coach
7c9e435f4f2a789d0d50bb533bfd7002,2022-09-02,2022-10-10,LAX,CLT,1,False,False,True,366.51,408.6,7,2121.0,AA,coach
5c50613cb1785f553b602a5a638bf002,2022-09-02,2022-10-10,LGA,CLT,0,True,False,True,99.53,121.6,7,545.0,AA,coach
bfe5d860d8f328e7edcaaa4f52c42002,2022-09-02,2022-10-10,LGA,DTW,0,False,False,True,6.0,62.59,0,,NK,coach
aa166794fd1fc4fc3225490cb0991002,2022-09-02,2022-10-10,MIA,DTW,0,False,False,False,236.28,277.6,5,1589.0,AA||AA,coach||coach
7fe73f190b5a19c824e8a99132652000,2022-09-02,2022-10-10,OAK,ATL,0,False,False,False,441.86,498.6,9,2281.0,DL||DL,coach||coach
d4e07f769395c87a59da2f92d0134000,2022-09-02,2022-10-10,SFO,LGA,1,False,False,False,174.89,211.61,7,2883.0,B6||B6,coach||coach
ec72821523d99c7dda20e648c77dc002,2022-09-02,2022-10-11,CLT,BOS,0,False,False,False,311.63,357.1,7,729.0,AA||AA,coach||coach
592adf54eb8ada4eb9a62ee90d534001,2022-09-02,2022-10-11,DTW,ATL,0,False,False,True,292.09,328.6,9,604.0,DL,coach
4944b553afbb89341e0ccb80173c8001,2022-09-02,2022-10-11,EWR,DEN,0,False,False,True,124.65,148.6,5,1621.0,UA,coach
6138150e617c401a1b5529174315f000,2022-09-02,2022-10-11,IAD,DTW,0,True,False,False,70.7,98.1,7,832.0,AA||AA,coach||coach
fbd0190898d527ead5e35138f43a8002,2022-09-02,2022-10-11,IAD,OAK,0,False,False,False,435.35,497.2,1,2984.0,UA||AS,coach||coach
a7eef0e45f01a4b125fe5e9ce12b4001,2022-09-02,2022-10-11,JFK,CLT,0,False,False,False,170.24,206.61,7,913.0,B6||B6,coach||coach
6c43d6bcc58219d7d0b0ee1c5843c000,2022-09-02,2022-10-11,LGA,LAX,0,True,False,False,141.4,175.61,9,2516.0,UA||UA,coach||coach
647858a629e0abadd1b1cab2f8ba4001,2022-09-02,2022-10-11,OAK,PHL,1,False,False,False,625.11,705.69,7,3867.0,AS||UA||UA,coach||coach||coach
07dd9809771a4e86d7566d10a1460000,2022-09-02,2022-10-12,BOS,DEN,0,False,False,False,172.1,208.61,7,1806.0,B6||B6,coach||coach
ecb1ff206300f259e3b9ab79a7418000,2022-09-02,2022-10-12,BOS,LAX,0,False,False,False,407.44,461.6,1,3445.0,AS||AS,coach||coach
0b6e7b496ff34007fc0416c7033cb002,2022-09-02,2022-10-12,BOS,SFO,0,False,False,False,195.35,233.6,6,2751.0,UA||UA,coach||coach
73c426ebc56b3d4852b146224a6f8000,2022-09-02,2022-10-12,DFW,MIA,0,False,False,False,209.3,248.6,9,1321.0,DL||DL,coach||coach
fa19e936a0b679d796d06ebacfa27000,2022-09-02,2022-10-12,LAX,JFK,0,False,False,True,208.37,238.6,7,2458.0,B6,coach
7603592bb84b5137f55d55095e711000,2022-09-02,2022-10-12,SFO,LAX,0,True,False,True,59.53,78.6,9,339.0,DL,coach
4b95a9aa79dab7a03e5b3fdb55850000,2022-09-02,2022-10-13,CLT,EWR,0,True,False,False,99.53,129.1,9,548.0,UA||UA,coach||coach
9de33d6d8cb0e86bdfc7e2a38dfd3002,2022-09-02,2022-10-13,CLT,PHL,0,False,False,False,180.47,221.71,1,1631.0,AA||AA,coach||coach
79445280f22ef3b0e4855abb10c73001,2022-09-02,2022-10-13,DFW,DTW,0,False,False,True,208.37,238.6,7,995.0,AA,coach
a4715bf9807b77c9f9a68738d7f8d001,2022-09-02,2022-10-13,LAX,JFK,1,False,False,True,268.84,303.6,7,2458.0,AA,coach
ba37bd2dec972664919eae5f7fdd4000,2022-09-02,2022-10-13,LGA,DEN,0,True,False,False,181.4,218.61,7,2030.0,AA||AA,coach||coach
5d1324bc975fbe70d7e8e22d53514001,2022-09-02,2022-10-13,ORD,JFK,0,False,False,False,412.09,466.6,9,1047.0,UA||DL,coach||coach
2256da15616958d4efad8ca70efa1001,2022-09-02,2022-10-14,ATL,PHL,0,False,False,False,6.0,113.58,0,,NK||NK,coach||coach
1a9f65c601b6ee6e72094bf2ffa66002,2022-09-02,2022-10-14,BOS,CLT,0,True,False,False,188.83,232.19,9,730.0,UA||UA,coach||coach
eac97a00f167ed1d0ea9bf8051006002,2022-09-02,2022-10-14,BOS,OAK,0,False,False,False,727.8,816.09,7,3254.0,UA||UA||AS,coach||coach||coach
0f63d5bbc8be0984cf51db6e900f7000,2022-09-02,2022-10-14,BOS,PHL,0,True,False,True,166.51,193.6,7,280.0,AA,coach
ed25568945958aac14daa07ecdc2e001,2022-09-02,2022-10-14,DEN,CLT,0,False,False,False,339.53,388.6,9,1435.0,DL||DL,coach||coach
43f97d9df8a43a1aae84ca3c95e1d001,2022-09-02,2022-10-14,EWR,DTW,0,False,False,True,171.16,198.6,7,485.0,DL,coach
f499b221fc2eb82642dd296de25b3000,2022-09-02,2022-10-14,IAD,DFW,0,False,False,False,407.44,467.2,1,1266.0,DL||DL,coach||coach
86fee22226eb9a859186f06df0a2a002,2022-09-02,2022-10-14,IAD,SFO,1,True,False,False,180.47,217.61,9,2427.0,UA||UA,coach||coach
cc7d211aa75161b3823e9c1568758002,2022-09-02,2022-10-14,JFK,SFO,1,True,False,True,161.86,188.6,9,2566.0,DL,coach
e2e4da1819736b43b4175b935b682002,2022-09-02,2022-10-14,LGA,CLT,0,True,False,False,157.21,192.6,9,548.0,UA||UA,coach||coach
30afb38417a55a8f1b73ea9076109002,2022-09-02,2022-10-14,MIA,DFW,0,False,False,False,365.58,422.2,2,1321.0,DL||DL,coach||coach
86fdfd3d7b78a31d5afc4f5097b4e000,2022-09-02,2022-10-15,CLT,LGA,0,True,False,False,99.53,129.1,7,552.0,AA||AA,coach||coach
935dd3d87c895e7d6cf78ee657e39002,2022-09-02,2022-10-15,DTW,ATL,0,False,False,False,453.95,511.6,9,982.0,DL||DL,coach||coach
b57c13cc33ef2d47851da3469187d002,2022-09-02,2022-10-15,PHL,DEN,0,False,False,False,250.23,292.6,5,1589.0,DL||DL,coach||coach
65335a81ab1dcf36d4e5a3d0e1115002,2022-09-02,2022-10-16,ATL,DTW,0,False,False,False,384.18,436.59,2,1247.0,UA||UA,coach||coach
3515d966ca1610070101062ccf04d000,2022-09-02,2022-10-16,CLT,DFW,0,False,False,False,395.35,447.1,1,1149.0,UA||UA,coach||coach
d3afaaec20ee66d2dfdeb918e40c0000,2022-09-02,2022-10-16,EWR,CLT,0,True,False,True,133.95,158.6,7,545.0,AA,coach
4dda1c123c259bc047161e930fbe3001,2022-09-02,2022-10-16,EWR,DEN,0,True,False,False,152.56,186.1,7,1891.0,AA||AA,coach||coach
7c0660b5e6966ed025b86935619f2002,2022-09-02,2022-10-16,LAX,BOS,0,False,False,False,423.26,478.61,3,2569.0,UA||UA,coach||coach
48a0957cfab0ec5beb12cea0cc629000,2022-09-02,2022-10-16,LAX,ORD,0,False,False,True,235.35,267.6,9,1745.0,UA,coach
9431c7abb9e0b47c97d8c1b171d34002,2022-09-02,2022-10-17,CLT,DEN,0,False,False,False,357.21,406.1,9,1495.0,UA||UA,coach||coach
a27c2244ad5e7312dcda1fc330c38001,2022-09-02,2022-10-17,CLT,SFO,0,True,False,False,241.87,287.71,9,2753.0,UA||UA,coach||coach
56a497c5973d4ce455975d2075650002,2022-09-02,2022-10-17,DTW,ATL,0,True,False,False,267.9,311.59,9,840.0,UA||UA,coach||coach
284025491751087990a1046d67c1b002,2022-09-02,2022-10-17,EWR,PHL,0,True,False,False,137.68,180.21,7,1166.0,AA||AA||AA,coach||coach||coach
c136b743607888e256044ba1cca93001,2022-09-02,2022-10-17,LAX,EWR,0,False,False,True,138.6,163.6,7,2458.0,B6,coach
32b4a70c689f67066e27b725b15b0001,2022-09-02,2022-10-17,LAX,JFK,0,False,False,False,259.53,302.6,6,2573.0,AA||AA,coach||coach
8a9d0827daf4de78218a81c798aaf001,2022-09-02,2022-10-17,MIA,CLT,0,False,False,False,273.49,317.6,7,719.0,AA||AA,coach||coach
9220e58aac295d9e757684aff59a0000,2022-09-02,2022-10-17,ORD,IAD,0,False,False,False,186.98,223.1,4,919.0,AA||AA,coach||coach
fd6cd25c2528ecf5f83990efbf454001,2022-09-02,2022-10-17,ORD,LAX,1,False,False,False,186.05,229.2,9,2359.0,UA||UA,coach||coach
0068a9597583674e31a9f28a4e01d002,2022-09-02,2022-10-18,CLT,DFW,1,True,False,False,181.4,222.71,7,1504.0,AA||AA,coach||coach
0293eb114c6d4d6ca7fc8690b75e1000,2022-09-02,2022-10-18,DFW,PHL,0,True,False,False,164.65,200.6,7,1329.0,AA||AA,coach||coach
ced593d94401d37993930375b118a000,2022-09-02,2022-10-18,DTW,LAX,0,True,False,False,141.4,175.61,7,2233.0,AA||AA,coach||coach
0ca4da9608cbb818a7f1dbc89978c002,2022-09-02,2022-10-18,MIA,PHL,0,False,False,True,177.67,205.6,7,1016.0,AA,coach
0847e2f5b691554049f1c82523233001,2022-09-02,2022-10-18,OAK,BOS,0,False,False,False,249.3,297.2,7,3161.0,AS||AS,coach||coach
8b19cfbe6d6a108b1265a1d5a90cb001,2022-09-02,2022-10-18,ORD,MIA,0,True,False,True,129.3,153.6,7,1192.0,AA,coach
cef4824f964024eb0925dfbf03257000,2022-09-02,2022-10-19,BOS,DTW,0,False,False,True,59.53,78.6,7,622.0,B6,coach
c596974a12a824b335c49c87e91b2001,2022-09-02,2022-10-19,BOS,OAK,0,False,False,False,384.18,441.09,7,3452.0,UA||UA||AS,coach||coach||coach
b5f9dcd02c8bfe86f760deb5cccca001,2022-09-02,2022-10-19,BOS,OAK,0,False,False,False,556.28,626.1,9,3323.0,UA||DL||DL,coach||coach||coach
ede31f5aba71cfd28123eae9a5909001,2022-09-02,2022-10-19,CLT,DTW,0,False,False,False,74.42,102.1,8,1030.0,UA||UA,coach||coach
7ebaeb33b458af51eff0e8e05c4ba001,2022-09-02,2022-10-19,CLT,JFK,0,False,False,True,199.07,227.1,7,545.0,B6,coach
2244dc4f8a5a5e94ef30c4e4b16e4001,2022-09-02,2022-10-19,DEN,JFK,0,False,False,False,472.56,537.2,9,1969.0,UA||DL,coach||coach
45fa6cbe65ee9e0a14e88a9b5ceec000,2022-09-02,2022-10-19,JFK,MIA,0,False,False,True,78.14,98.6,7,1104.0,B6,coach
6befb069cf7f7f5e7cdf02c4a01cc000,2022-09-02,2022-10-19,LAX,IAD,0,False,False,False,292.09,337.6,7,2415.0,AA||AA,coach||coach
d433ed92726f9f9c6b0f4e89c0716001,2022-09-02,2022-10-19,LGA,BOS,0,True,False,False,64.19,92.6,9,627.0,UA||UA,coach||coach
329dc056bb09fb278bb493a698b04001,2022-09-02,2022-10-19,MIA,BOS,0,False,False,False,96.74,127.6,5,1289.0,AA||AA,coach||coach
a20bd661077dddf0ed3e7d633be21000,2022-09-02,2022-10-19,MIA,BOS,0,False,False,False,136.74,170.6,7,1289.0,B6||B6,coach||coach
fbd7891c0335f87d2bf799d087764000,2022-09-02,2022-10-19,ORD,DTW,0,True,False,True,106.05,128.6,7,240.0,AA,coach
23dbb3c46ffcbad6756c8bfd2c479002,2022-09-02,2022-10-19,SFO,BOS,1,False,False,False,195.36,233.61,7,2751.0,B6||B6,coach||coach
6e9c8c88a916417b2c66335662531001,2022-09-02,2022-10-20,DEN,BOS,0,False,False,False,189.77,227.6,7,2976.0,AA||AA,coach||coach
1dee4831b33c7d666a1b0a02bb772000,2022-09-02,2022-10-20,LAX,JFK,1,True,False,False,221.4,267.21,7,2905.0,AS||AS,coach||coach
8aa32e4cda1aa5b0c77d0583cb8c3001,2022-09-02,2022-10-20,LAX,OAK,0,False,False,True,115.35,138.6,6,338.0,DL,coach
eb3a386225f955acb7404709cb15f000,2022-09-02,2022-10-20,PHL,CLT,0,False,False,False,208.37,247.6,7,1008.0,AA||AA,coach||coach
64945170a9007c0afa19936ec87ad000,2022-09-02,2022-10-20,SFO,EWR,0,False,False,False,325.59,373.61,7,2883.0,B6||B6,coach||coach
ae59781cd2132baf851448ad8df9a002,2022-09-03,2022-09-04,ATL,CLT,0,False,False,False,491.17,551.61,1,868.0,UA||UA,coach||coach
40146e7e5e685230f23d755a6e3d1000,2022-09-03,2022-09-04,ATL,DTW,0,False,False,False,493.95,554.6,9,932.0,DL||DL,coach||coach
d831ccc77e0b8828fd437b2b79258000,2022-09-03,2022-09-04,ATL,OAK,1,False,False,False,727.44,811.2,4,2175.0,DL||DL,coach||coach
8c4aa23854b1cc213c9c4344746e0001,2022-09-03,2022-09-04,DEN,EWR,0,True,False,False,185.12,222.6,7,2030.0,AA||AA,coach||coach
00ea206f412ca750c9cd72d113820002,2022-09-03,2022-09-04,DFW,CLT,0,False,False,False,246.51,288.6,1,953.0,DL||DL,coach||coach
a1f5ca708af12322ca69b7efd9121002,2022-09-03,2022-09-04,IAD,CLT,1,False,False,False,339.53,394.2,1,1186.0,UA||UA,coach||coach
38f5c5c2f3b02a56c90b82fb26e18001,2022-09-03,2022-09-04,LAX,DFW,0,False,False,False,429.76,485.59,1,1456.0,UA||UA,coach||coach
05a12fba433ab5e1b13ef60148c98002,2022-09-03,2022-09-04,LGA,DFW,0,False,False,False,130.0,237.58,0,,NK||NK,coach||coach
b3d528bf7d34c305336da5ff3590a000,2022-09-03,2022-09-04,OAK,JFK,1,False,False,False,742.33,826.11,1,3243.0,DL||UA||UA,coach||coach||coach
6330b6472c1be186c3b64c08b1ab9001,2022-09-03,2022-09-04,ORD,DEN,0,False,False,False,213.95,253.6,3,1809.0,UA||UA,coach||coach
12e911575a2ef431a8e929fa09cae000,2022-09-03,2022-09-04,PHL,DFW,0,False,False,False,262.33,305.61,7,1471.0,AA||AA,coach||coach
9d771eed71a8df629493a87184993001,2022-09-03,2022-09-05,BOS,LAX,0,False,False,True,264.88,299.35,1,2606.0,AA,coach
bb3f8174076bbc8e22b537089734e002,2022-09-03,2022-09-05,CLT,DTW,0,True,False,False,351.63,405.7,6,718.0,AA||AA,coach||coach
415650f46ced21877a9aad51f508f002,2022-09-03,2022-09-05,DTW,LGA,0,False,False,False,194.42,232.6,1,612.0,AA||AA,coach||coach
d8f7e2c9923caef41d63c0f042b44002,2022-09-03,2022-09-05,LAX,SFO,0,False,False,True,222.96,254.28,7,339.0,B6,coach
635ff8e2e1d29bc837622c3f28c66001,2022-09-03,2022-09-05,MIA,LAX,0,False,False,True,375.81,418.6,3,2339.0,AA,coach
0d1d1715f65dc3245b88c3bc4f205000,2022-09-03,2022-09-06,ATL,EWR,0,False,False,True,320.0,358.6,6,762.0,DL,coach
85db37fb9e01bab61e6e5d00da23b002,2022-09-03,2022-09-06,DFW,ATL,0,False,False,True,184.19,212.6,9,725.0,DL,coach
44fca8f3d2836e0adc0cb9c852d75001,2022-09-03,2022-09-06,DFW,EWR,1,True,False,False,143.26,176.11,7,1475.0,AA||AA,coach||coach
da5c080a1f638de85462e481fbfb6000,2022-09-03,2022-09-06,DFW,IAD,0,False,False,False,262.33,305.61,9,1772.0,DL||DL,coach||coach
97389065ebc768a21f91b5cff88f0002,2022-09-03,2022-09-06,LAX,EWR,0,False,False,False,292.09,336.1,7,2666.0,AA||AA,coach||coach
e05bd95b1f1c89e57f24130d9c1a4002,2022-09-03,2022-09-06,MIA,ATL,0,False,False,True,264.19,298.6,9,596.0,DL,coach
66512806589e63397e3b3c0e1d871001,2022-09-03,2022-09-06,PHL,DTW,0,True,False,False,309.77,366.7,7,1077.0,AA||AA||AA,coach||coach||coach
054dd46f83d4ddf31f8868f23c0a6000,2022-09-03,2022-09-06,SFO,ORD,0,False,False,False,313.49,360.6,2,1857.0,UA||UA,coach||coach
91dfda7134114be41a6176bf0d386002,2022-09-03,2022-09-07,BOS,CLT,0,True,False,False,133.95,167.6,9,730.0,DL||DL,coach||coach
dfb2413c480e7749baea659907057001,2022-09-03,2022-09-07,DEN,ATL,1,False,False,False,184.19,227.2,3,2383.0,UA||UA,coach||coach
1cc17316cdaf741c57bd89da2fcd1001,2022-09-03,2022-09-07,DEN,IAD,0,False,False,False,262.33,305.61,9,2079.0,UA||UA,coach||coach
3cf501d15de682da6d4d36449e945001,2022-09-03,2022-09-07,DEN,LGA,0,True,False,False,133.95,167.6,9,1627.0,DL||DL,coach||coach
9dd3eeeb89897b742ee32e47da2aa002,2022-09-03,2022-09-07,EWR,DFW,0,True,False,False,115.35,146.1,7,1475.0,AA||AA,coach||coach
7b4537143cf09395ef449a7dd3fbf001,2022-09-03,2022-09-07,EWR,SFO,0,True,False,True,315.35,353.6,9,2566.0,UA,coach
27436f5ffeec72c772bfb7cfa6583002,2022-09-03,2022-09-07,PHL,JFK,0,False,False,False,420.47,475.61,9,1429.0,DL||DL,coach||coach
e5e5b9b223a1f364629096a36d856000,2022-09-03,2022-09-08,ATL,CLT,0,False,False,False,277.21,331.7,9,1307.0,UA||UA||UA,coach||coach||coach
5018faacab9d32000162cd28d0c2e002,2022-09-03,2022-09-08,CLT,OAK,0,False,False,False,732.09,813.6,7,3614.0,DL||AS||AS,coach||coach||coach
e898785bfbf8b04fb28fe5830cbe5001,2022-09-03,2022-09-08,DFW,DTW,0,False,False,False,271.63,315.6,7,1329.0,DL||DL,coach||coach
fab0cda1d203ce7b84dc155c7100f001,2022-09-03,2022-09-08,DFW,EWR,0,True,False,False,115.35,147.6,7,1519.0,AA||AA,coach||coach
d1533eec19baaebdc8df8a7845f0a001,2022-09-03,2022-09-08,LAX,CLT,1,False,False,False,105.0,212.58,0,,NK||NK,coach||coach
92f11dbbc4b5576582d5385f03448000,2022-09-03,2022-09-08,LGA,DTW,0,False,False,False,217.67,257.6,7,960.0,AA||AA,coach||coach
8bdd06b83d5949a752fe06fe66476002,2022-09-03,2022-09-08,LGA,OAK,1,True,False,False,299.53,355.7,9,3778.0,DL||DL||DL,coach||coach||coach
0f1d905a838acb58cbb987cdf2c0e000,2022-09-03,2022-09-08,ORD,SFO,0,False,False,False,340.47,389.61,1,1927.0,DL||DL,coach||coach
