searchDate,flightDate,startingAirport,destinationAirport,totalFare,isNonStop,seatsRemaining,totalTravelDistance,isBasicEconomy,days_before_departure,departure_day_of_week,departure_month,search_day_of_week
2022-08-15,2022-09-07,CLT,LGA,157.1,true,7,545.0,true,23,3,9,1
2022-10-02,2022-10-21,ATL,JFK,186.1,false,7,771.0,true,19,5,10,0
2022-08-08,2022-09-09,JFK,ORD,547.2,false,9,1946.0,false,32,5,9,1
2022-06-11,2022-06-26,IAD,PHL,527.1,false,3,776.0,false,15,0,6,6
2022-09-16,2022-10-07,DFW,EWR,372.6,true,7,1380.0,false,21,5,10,5
2022-07-15,2022-07-17,LAX,DFW,305.61,false,9,1551.0,false,2,0,7,5
2022-08-19,2022-08-24,IAD,DEN,305.61,false,1,1842.0,false,5,3,8,5
2022-05-24,2022-06-05,DEN,DTW,637.6,false,7,1645.0,false,12,0,6,2
2022-07-23,2022-08-27,BOS,DFW,227.6,false,5,1583.0,false,35,6,8,6
2022-09-09,2022-10-17,IAD,SFO,288.6,true,9,2426.0,true,38,1,10,5
2022-08-30,2022-09-13,SFO,IAD,442.1,false,7,2766.0,false,14,2,9,2
2022-06-26,2022-08-15,PHL,ORD,151.6,true,7,672.0,false,50,1,8,0
2022-07-12,2022-08-19,PHL,MIA,437.21,false,1,1600.0,false,38,5,8,2
2022-06-19,2022-08-10,LAX,ATL,208.59,true,0,2030.0,false,52,3,8,0
2022-09-23,2022-10-07,ATL,CLT,228.6,true,5,228.0,false,14,5,10,5
2022-07-25,2022-07-26,DTW,LAX,370.6,false,7,2188.0,false,1,2,7,1
2022-06-10,2022-06-23,MIA,IAD,214.6,false,9,1137.0,true,13,4,6,5
2022-05-01,2022-05-11,ORD,LGA,154.6,true,7,720.0,false,10,3,5,0
2022-06-28,2022-07-25,CLT,EWR,166.1,false,9,548.0,false,27,1,7,2
2022-08-30,2022-10-08,SFO,IAD,217.61,false,9,2474.0,true,39,6,10,2
2022-06-24,2022-06-28,CLT,SFO,316.1,false,7,2516.0,true,4,2,6,5
2022-06-15,2022-08-07,LGA,ATL,212.6,true,7,762.0,false,53,0,8,3
2022-06-25,2022-08-13,DTW,LAX,548.6,false,9,1990.0,false,49,6,8,6
2022-05-21,2022-05-23,JFK,ATL,218.6,true,7,762.0,false,2,1,5,6
2022-09-26,2022-10-30,EWR,ATL,134.58,false,0,762.0,false,34,0,10,1
2022-08-12,2022-10-06,ATL,CLT,296.61,false,9,868.0,false,55,4,10,5
2022-07-24,2022-08-12,LAX,PHL,321.6,false,1,2564.0,false,19,5,8,0
2022-10-04,2022-10-13,ORD,PHL,283.2,false,7,1142.0,true,9,4,10,2
2022-10-01,2022-11-16,EWR,LAX,146.6,false,9,2911.0,true,46,3,11,6
2022-10-02,2022-11-16,EWR,ORD,88.61,false,9,737.0,true,45,3,11,0
2022-08-21,2022-10-01,ORD,ATL,112.6,true,7,600.0,true,41,6,10,0
2022-07-13,2022-07-22,LAX,EWR,320.6,false,5,2509.0,false,9,5,7,3
2022-07-06,2022-09-02,ATL,SFO,438.6,true,8,2135.0,false,58,5,9,3
2022-05-20,2022-06-07,BOS,CLT,98.6,true,7,728.0,false,18,2,6,5
2022-07-20,2022-07-27,CLT,LAX,570.1,false,7,3003.0,false,7,3,7,3
2022-06-18,2022-07-21,PHL,LAX,270.58,false,0,2491.0,false,33,4,7,6
2022-05-22,2022-07-10,CLT,MIA,356.1,false,7,719.0,false,49,0,7,0
2022-07-14,2022-07-20,BOS,DTW,387.21,false,4,655.0,false,6,3,7,4
2022-07-17,2022-08-28,LAX,CLT,189.58,false,0,2275.0,false,42,0,8,0
2022-06-21,2022-08-17,BOS,JFK,108.6,true,1,185.0,false,57,3,8,2
2022-04-17,2022-05-14,DFW,BOS,242.6,false,7,1565.0,false,27,6,5,0
2022-07-06,2022-07-18,OAK,MIA,879.09,false,3,3450.0,false,12,1,7,3
2022-06-26,2022-07-18,DEN,ORD,432.6,false,5,1809.0,false,22,1,7,0
2022-06-26,2022-08-07,DTW,SFO,876.6,false,9,2817.0,false,42,0,8,0
2022-09-27,2022-10-30,DTW,OAK,268.58,false,0,2328.0,false,33,0,10,2
2022-08-13,2022-08-23,MIA,BOS,152.61,false,7,1289.0,false,10,2,8,6
2022-07-31,2022-09-10,LAX,DTW,306.61,false,7,2943.0,false,41,6,9,0
2022-09-05,2022-09-15,ORD,EWR,228.6,true,7,720.0,false,10,4,9,1
2022-09-03,2022-09-17,DFW,LAX,140.59,false,0,1456.0,false,14,6,9,6
2022-09-12,2022-10-21,DTW,PHL,103.99,false,4,843.0,false,39,5,10,1
2022-07-10,2022-07-24,LAX,DTW,547.6,false,7,2883.0,false,14,0,7,0
2022-05-27,2022-06-30,DFW,CLT,487.2,false,5,1784.0,false,34,4,6,5
2022-07-11,2022-08-15,DTW,IAD,148.6,true,2,391.0,false,35,1,8,1
2022-07-09,2022-07-18,PHL,SFO,432.71,false,7,2605.0,false,9,1,7,6
2022-05-03,2022-05-24,ORD,CLT,211.96,false,0,921.0,false,21,2,5,2
2022-07-15,2022-08-22,SFO,BOS,408.6,false,7,2751.0,false,38,1,8,5
2022-09-17,2022-10-30,LAX,DTW,267.21,false,9,2478.0,true,43,0,10,6
2022-04-17,2022-04-29,SFO,BOS,361.6,true,7,2698.0,false,12,5,4,0
2022-06-25,2022-08-02,DEN,DFW,78.98,true,4,650.0,false,38,2,8,6
2022-09-06,2022-09-26,DTW,EWR,186.6,false,7,807.0,false,20,1,9,2
2022-08-21,2022-08-22,ORD,MIA,277.6,false,4,1824.0,false,1,1,8,0
2022-09-05,2022-10-12,MIA,JFK,98.6,true,7,1104.0,false,37,3,10,1
2022-09-13,2022-10-20,DFW,ORD,244.6,true,7,799.0,false,37,4,10,2
2022-05-13,2022-06-01,DTW,ATL,211.6,false,10,1247.0,false,19,3,6,5
2022-05-04,2022-06-28,EWR,SFO,716.6,false,9,2897.0,false,55,2,6,3
2022-09-18,2022-11-02,SFO,DTW,225.6,false,4,2087.0,false,45,3,11,0
2022-07-28,2022-08-22,PHL,LAX,348.61,false,5,2555.0,false,25,1,8,4
2022-04-28,2022-05-25,LAX,DTW,478.6,true,9,1985.0,false,27,3,5,4
2022-07-29,2022-09-24,PHL,CLT,247.6,false,7,1008.0,false,57,6,9,5
2022-06-25,2022-07-12,SFO,CLT,574.6,false,7,2398.0,false,17,2,7,6
2022-09-01,2022-09-10,PHL,IAD,370.2,false,8,1208.0,false,9,6,9,4
2022-06-25,2022-08-18,IAD,ATL,113.6,true,9,541.0,true,54,4,8,6
2022-05-13,2022-06-12,IAD,BOS,502.6,false,9,406.0,false,30,0,6,5
2022-09-11,2022-09-12,MIA,DFW,873.5,false,7,501.0,false,1,1,9,0
2022-04-16,2022-04-21,OAK,LAX,595.2,false,3,1628.0,false,5,4,4,6
2022-07-01,2022-07-06,MIA,LAX,311.58,false,0,2457.0,false,5,3,7,5
2022-10-05,2022-11-10,OAK,CLT,1450.71,false,7,3551.0,false,36,4,11,3
2022-05-23,2022-05-28,CLT,MIA,199.1,false,7,663.0,false,5,6,5,1
2022-05-22,2022-05-31,DFW,CLT,229.58,false,0,1065.0,false,9,2,5,0
2022-08-03,2022-08-05,ORD,IAD,200.6,false,9,941.0,false,2,5,8,3
2022-04-20,2022-05-16,BOS,LGA,68.6,true,7,185.0,false,26,1,5,3
2022-07-11,2022-08-28,BOS,ATL,177.61,false,2,947.0,false,48,0,8,1
2022-09-17,2022-10-13,PHL,LGA,425.61,false,7,1392.0,false,26,4,10,6
2022-08-26,2022-08-28,DEN,JFK,751.6,false,7,1629.0,false,2,0,8,5
2022-07-01,2022-08-06,SFO,JFK,953.6,true,7,2566.0,false,36,6,8,5
2022-09-08,2022-09-28,LGA,IAD,406.7,false,7,872.0,false,20,3,9,4
2022-09-07,2022-09-12,DEN,EWR,412.61,false,7,1948.0,false,5,1,9,3
2022-06-15,2022-07-12,DTW,SFO,408.6,true,9,2083.0,false,27,2,7,3
2022-06-06,2022-06-16,DTW,OAK,507.6,false,9,2323.0,false,10,4,6,1
2022-08-04,2022-08-30,LGA,LAX,130.6,false,3,2618.0,false,26,2,8,4
2022-09-11,2022-10-07,BOS,ORD,326.1,false,9,1015.0,true,26,5,10,0
2022-07-30,2022-08-16,CLT,LAX,583.1,false,7,2622.0,false,17,2,8,6
2022-07-17,2022-08-13,DTW,ORD,236.1,false,7,1097.0,false,27,6,8,0
2022-06-01,2022-06-11,LAX,DFW,466.61,false,4,1498.0,false,10,6,6,3
2022-04-22,2022-06-11,ORD,DEN,312.19,false,9,904.0,false,50,6,6,5
2022-08-20,2022-09-09,BOS,ATL,146.1,false,7,956.0,true,20,5,9,6
2022-07-22,2022-09-01,BOS,JFK,168.61,true,7,185.0,false,41,4,9,5
2022-04-25,2022-06-03,ORD,ATL,161.58,false,0,844.0,false,39,5,6,1
2022-08-13,2022-08-31,LAX,ORD,244.6,false,4,1908.0,false,18,3,8,6
2022-05-25,2022-06-24,LGA,LAX,648.59,false,7,2573.0,false,30,5,6,3
2022-09-24,2022-10-16,OAK,LGA,1477.1,false,9,3491.0,false,22,0,10,6
2022-06-21,2022-07-18,PHL,MIA,219.99,false,4,1263.0,false,27,1,7,2
2022-08-27,2022-10-07,DTW,ATL,278.6,true,7,604.0,false,41,5,10,6
2022-06-23,2022-07-12,BOS,SFO,378.6,true,3,2698.0,false,19,2,7,4
2022-08-31,2022-09-10,SFO,CLT,552.2,false,5,3111.0,false,10,6,9,3
2022-07-02,2022-07-06,ORD,DFW,224.6,false,9,1166.0,false,4,3,7,6
2022-09-01,2022-10-02,OAK,SFO,251.61,false,7,1351.0,false,31,0,10,4
2022-07-18,2022-08-10,DEN,LGA,188.6,true,9,1621.0,false,23,3,8,1
2022-09-23,2022-10-31,DEN,IAD,98.6,true,9,1473.0,true,38,1,10,5
2022-04-27,2022-06-09,SFO,DEN,326.6,false,7,1242.0,false,43,4,6,3
2022-06-08,2022-06-09,ATL,CLT,408.6,true,8,228.0,false,1,4,6,3
2022-09-05,2022-10-11,EWR,SFO,407.6,false,5,2568.0,false,36,2,10,1
2022-05-31,2022-06-24,CLT,ATL,425.11,false,6,1307.0,false,24,5,6,2
2022-06-24,2022-08-11,DEN,DFW,354.6,true,7,650.0,false,48,4,8,5
2022-05-03,2022-06-07,JFK,ATL,192.6,false,2,762.0,false,35,2,6,2
2022-09-17,2022-09-23,DFW,CLT,312.6,false,4,1504.0,false,6,5,9,6
2022-08-10,2022-08-13,PHL,LGA,394.21,false,9,1392.0,false,3,6,8,3
2022-06-12,2022-07-05,LAX,MIA,588.6,false,9,3037.0,false,23,2,7,0
2022-06-03,2022-07-08,PHL,ORD,206.61,true,7,672.0,false,35,5,7,5
2022-07-30,2022-08-16,DFW,LGA,148.6,true,7,1380.0,false,17,2,8,6
2022-06-04,2022-07-20,DEN,JFK,571.2,false,9,2501.0,false,46,3,7,6
2022-05-07,2022-06-03,DEN,LGA,313.6,true,9,1621.0,false,27,5,6,6
2022-05-08,2022-06-07,SFO,LAX,248.6,true,9,339.0,false,30,2,6,0
2022-09-01,2022-09-04,DEN,SFO,253.6,false,9,979.0,true,3,0,9,4
2022-05-01,2022-05-19,PHL,CLT,378.58,false,0,895.0,false,18,4,5,0
2022-04-19,2022-04-26,DFW,ATL,133.6,true,9,725.0,true,7,2,4,2
2022-07-01,2022-08-30,SFO,CLT,328.6,false,9,3111.0,false,60,2,8,5
2022-10-05,2022-11-04,LAX,ORD,251.6,false,7,2679.0,true,30,5,11,3
2022-09-25,2022-10-10,LGA,BOS,193.6,true,7,185.0,false,15,1,10,0
2022-04-16,2022-04-21,ATL,DTW,469.61,false,9,1749.0,false,5,4,4,6
2022-05-22,2022-06-09,OAK,BOS,382.58,false,0,3161.0,false,18,4,6,0
2022-08-01,2022-08-08,IAD,LGA,431.7,false,4,872.0,false,7,1,8,1
2022-08-01,2022-08-03,LGA,OAK,616.71,false,3,2803.0,false,2,3,8,1
2022-10-05,2022-10-25,DEN,SFO,98.6,true,9,954.0,false,20,2,10,3
2022-07-10,2022-08-03,IAD,PHL,168.11,false,9,688.0,true,24,3,8,0
2022-05-31,2022-06-10,DFW,OAK,222.6,false,9,1576.0,true,10,5,6,2
2022-06-29,2022-08-19,LAX,ATL,123.98,false,4,2013.0,false,51,5,8,3
2022-05-07,2022-05-29,BOS,ORD,143.6,false,2,905.0,false,22,0,5,6
2022-06-29,2022-07-17,LAX,BOS,532.2,false,7,2643.0,false,18,0,7,3
2022-07-17,2022-09-09,LGA,IAD,128.6,true,9,221.0,true,54,5,9,0
2022-05-19,2022-06-14,OAK,BOS,567.21,false,2,2688.0,false,26,2,6,4
2022-05-07,2022-05-16,IAD,LGA,467.6,false,9,1303.0,false,9,1,5,6
2022-06-23,2022-07-25,ATL,BOS,188.19,false,9,947.0,true,32,1,7,4
2022-08-27,2022-09-08,JFK,DTW,143.6,true,7,485.0,false,12,4,9,6
2022-07-01,2022-08-08,IAD,LAX,587.6,false,9,2452.0,false,38,1,8,5
2022-07-17,2022-07-19,LAX,DTW,351.6,false,9,1985.0,false,2,2,7,0
2022-05-20,2022-06-07,DEN,ATL,230.58,false,0,1375.0,false,18,2,6,5
2022-06-22,2022-07-17,DFW,CLT,348.61,false,9,953.0,false,25,0,7,3
2022-09-29,2022-10-24,DTW,IAD,138.6,true,9,391.0,true,25,1,10,4
2022-09-10,2022-10-14,DEN,ATL,217.99,false,4,2344.0,false,34,5,10,6
2022-08-26,2022-08-29,SFO,EWR,484.21,false,7,2791.0,false,3,1,8,5
2022-06-15,2022-06-22,ATL,OAK,697.6,false,9,2281.0,false,7,3,6,3
2022-10-03,2022-10-29,BOS,SFO,168.61,true,2,2698.0,false,26,6,10,1
2022-08-06,2022-08-20,IAD,DEN,374.6,false,9,1748.0,false,14,6,8,6
2022-05-30,2022-06-24,IAD,OAK,691.71,false,9,2995.0,false,25,5,6,1
2022-08-05,2022-08-09,CLT,DTW,184.1,false,1,832.0,false,4,2,8,5
2022-08-18,2022-10-02,MIA,OAK,878.7,false,3,3662.0,false,45,0,10,4
2022-07-06,2022-08-21,CLT,OAK,850.6,false,5,2637.0,false,46,0,8,3
2022-09-09,2022-10-17,ORD,EWR,258.6,true,9,720.0,false,38,1,10,5
2022-09-21,2022-10-20,MIA,SFO,637.2,false,7,3401.0,false,29,4,10,3
2022-05-20,2022-06-02,MIA,DFW,217.2,false,10,2484.0,false,13,4,6,5
2022-04-30,2022-05-27,ATL,DTW,288.61,true,9,604.0,false,27,5,5,6
2022-04-30,2022-06-18,PHL,DFW,166.59,true,0,1392.0,false,49,6,6,6
2022-08-05,2022-09-03,DFW,LAX,192.6,false,9,1582.0,true,29,6,9,5
2022-04-19,2022-05-29,MIA,ORD,311.6,false,7,1824.0,false,40,0,5,2
2022-08-31,2022-09-11,DTW,LGA,129.59,true,0,612.0,false,11,0,9,3
2022-08-01,2022-08-04,DFW,SFO,494.2,false,2,2342.0,false,3,4,8,1
2022-07-03,2022-07-27,ATL,LAX,305.58,false,0,2013.0,false,24,3,7,0
2022-07-28,2022-08-21,DEN,OAK,565.71,false,6,2370.0,false,24,0,8,4
2022-09-22,2022-10-11,MIA,OAK,617.1,false,9,2684.0,false,19,2,10,4
2022-06-27,2022-06-30,DTW,MIA,657.6,false,7,1589.0,false,3,4,6,1
2022-07-07,2022-09-04,IAD,CLT,133.6,true,7,327.0,false,59,0,9,4
2022-05-18,2022-05-20,LGA,ORD,358.58,false,0,720.0,false,2,5,5,3
2022-07-08,2022-08-11,PHL,BOS,92.6,false,9,282.0,true,34,4,8,5
2022-09-05,2022-09-26,MIA,LGA,327.6,false,5,1912.0,false,21,1,9,1
2022-06-25,2022-07-13,MIA,CLT,181.6,false,7,663.0,false,18,3,7,6
2022-08-12,2022-08-21,MIA,LGA,260.6,true,7,1104.0,false,9,0,8,5
2022-09-26,2022-10-11,LAX,IAD,287.6,false,7,2679.0,false,15,2,10,1
2022-09-24,2022-11-07,DTW,ATL,224.6,false,9,1247.0,false,44,1,11,6
2022-06-30,2022-07-08,DEN,EWR,212.6,false,6,2030.0,false,8,5,7,4
2022-06-25,2022-06-26,DFW,BOS,327.6,true,6,1556.0,false,1,0,6,6
2022-07-30,2022-08-05,MIA,ORD,277.6,false,5,1824.0,false,6,5,8,6
2022-07-22,2022-08-26,ATL,BOS,209.2,false,9,1157.0,true,35,5,8,5
2022-05-08,2022-05-12,LGA,IAD,583.1,false,7,872.0,false,4,4,5,0
2022-07-05,2022-08-01,BOS,MIA,352.6,false,7,2054.0,false,27,1,8,2
2022-08-08,2022-08-11,OAK,DTW,549.1,false,5,3281.0,false,3,4,8,1
2022-07-11,2022-09-06,MIA,EWR,158.58,false,0,1144.0,false,57,2,9,1
2022-09-06,2022-09-14,DTW,ORD,225.6,true,9,240.0,false,8,3,9,2
2022-05-01,2022-05-28,PHL,IAD,236.1,false,5,776.0,false,27,6,5,0
2022-08-10,2022-08-29,DFW,LGA,148.6,true,7,1380.0,false,19,1,8,3
2022-08-08,2022-09-13,PHL,LGA,222.6,false,7,773.0,false,36,2,9,1
2022-08-13,2022-09-12,LGA,SFO,537.1,false,10,2925.0,false,30,1,9,6
2022-07-14,2022-08-27,MIA,BOS,168.61,true,9,1260.0,true,44,6,8,4
2022-05-28,2022-06-26,LAX,BOS,652.6,true,7,2606.0,false,29,0,6,6
2022-08-07,2022-08-08,LAX,CLT,634.6,false,4,3003.0,false,1,1,8,0
2022-04-28,2022-04-30,SFO,MIA,478.61,false,2,2731.0,false,2,6,4,4
2022-07-14,2022-08-08,ORD,LAX,336.2,false,2,2206.0,false,25,1,8,4
2022-08-14,2022-10-01,JFK,DFW,112.6,false,7,1519.0,true,48,6,10,0
2022-06-19,2022-07-17,EWR,MIA,418.6,false,1,1136.0,false,28,0,7,0
2022-04-19,2022-06-13,LAX,DTW,363.6,false,7,2210.0,false,55,1,6,2
2022-07-13,2022-07-28,BOS,DEN,447.2,false,4,1806.0,false,15,4,7,3
2022-08-02,2022-09-22,DFW,ATL,43.59,true,0,725.0,false,51,4,9,2
2022-07-05,2022-08-09,JFK,LAX,629.6,true,6,2458.0,false,35,2,8,2
2022-08-11,2022-09-13,CLT,DTW,136.1,false,9,1030.0,false,33,2,9,4
2022-06-20,2022-06-24,CLT,LAX,578.98,false,3,2275.0,false,4,5,6,1
2022-07-02,2022-08-02,ORD,IAD,208.6,false,9,631.0,false,31,2,8,6
2022-07-29,2022-09-17,DEN,BOS,318.6,true,3,1763.0,false,50,6,9,5
2022-09-15,2022-10-23,CLT,MIA,355.7,false,1,1649.0,false,38,0,10,4
2022-09-08,2022-10-07,PHL,LGA,508.61,false,9,1392.0,false,29,5,10,4
2022-09-29,2022-11-05,DEN,LGA,107.6,false,7,1623.0,true,37,6,11,4
2022-07-02,2022-07-06,LAX,CLT,330.6,true,4,2121.0,false,4,3,7,6
2022-05-07,2022-06-12,SFO,BOS,702.11,true,7,2698.0,false,36,0,6,6
2022-08-03,2022-08-05,DEN,LGA,177.61,false,7,2030.0,false,2,5,8,3
2022-08-13,2022-09-09,JFK,DFW,102.6,false,7,1507.0,true,27,5,9,6
2022-09-28,2022-10-12,ATL,DTW,119.1,false,7,733.0,true,14,3,10,3
2022-07-02,2022-08-27,IAD,PHL,246.1,false,7,776.0,false,56,6,8,6
2022-05-06,2022-07-04,DFW,LAX,148.6,true,9,1238.0,true,59,1,7,5
2022-07-08,2022-08-25,LAX,JFK,298.6,true,4,2458.0,false,48,4,8,5
2022-07-28,2022-07-29,EWR,CLT,369.6,false,6,990.0,false,1,5,7,4
2022-05-22,2022-06-27,LGA,SFO,686.1,false,2,3070.0,false,36,1,6,0
2022-07-24,2022-08-17,LGA,OAK,511.7,false,2,3043.0,false,24,3,8,0
2022-07-26,2022-09-10,MIA,CLT,349.6,true,7,652.0,false,46,6,9,2
2022-06-27,2022-07-22,LAX,DFW,542.6,false,9,2544.0,false,25,5,7,1
2022-08-23,2022-10-08,LGA,IAD,295.7,false,7,872.0,true,46,6,10,2
2022-07-16,2022-08-06,LAX,ORD,342.6,true,3,1745.0,false,21,6,8,6
2022-07-31,2022-08-02,SFO,LAX,88.6,true,9,339.0,true,2,2,8,0
2022-05-25,2022-05-27,IAD,LGA,467.2,false,1,1089.0,false,2,5,5,3
2022-07-14,2022-08-10,BOS,ORD,142.6,false,4,1000.0,false,27,3,8,4
2022-05-27,2022-06-03,PHL,ORD,221.96,false,0,687.0,false,7,5,6,5
2022-07-16,2022-07-26,BOS,LGA,137.6,false,6,627.0,false,10,2,7,6
2022-05-02,2022-05-07,ORD,LGA,164.6,true,7,720.0,false,5,6,5,1
2022-06-12,2022-06-27,EWR,LAX,385.6,false,5,2669.0,false,15,1,6,0
2022-09-19,2022-10-03,DEN,BOS,238.2,false,4,1806.0,false,14,1,10,1
2022-06-09,2022-07-19,DFW,CLT,201.6,false,6,1213.0,false,40,2,7,4
2022-09-19,2022-10-28,ORD,OAK,570.21,false,7,2395.0,false,39,5,10,1
2022-05-01,2022-05-02,DFW,PHL,305.61,false,5,1442.0,false,1,1,5,0
2022-06-11,2022-08-03,DEN,SFO,283.6,false,9,979.0,false,53,3,8,6
2022-07-18,2022-07-29,BOS,LGA,128.6,true,7,185.0,false,11,5,7,1
2022-08-09,2022-08-15,DEN,LGA,193.6,true,4,1621.0,false,6,1,8,2
2022-06-19,2022-06-21,LAX,BOS,267.6,false,1,2677.0,false,2,2,6,0
2022-07-16,2022-09-13,LAX,ORD,244.6,false,7,1810.0,false,59,2,9,6
2022-06-22,2022-06-23,IAD,LGA,488.7,false,4,872.0,false,1,4,6,3
2022-08-23,2022-08-31,LAX,EWR,267.6,true,7,2458.0,false,8,3,8,2
2022-09-22,2022-11-03,IAD,DEN,158.6,false,9,1748.0,true,42,4,11,4
2022-09-17,2022-10-08,LAX,JFK,277.19,false,7,2905.0,true,21,6,10,6
2022-07-11,2022-08-29,DTW,DFW,248.6,false,9,1865.0,false,49,1,8,1
2022-09-06,2022-10-03,DFW,EWR,381.61,true,7,1380.0,false,27,1,10,2
2022-09-27,2022-10-15,JFK,IAD,419.1,false,7,891.0,false,18,6,10,2
2022-05-21,2022-06-16,EWR,PHL,148.2,false,7,465.0,false,26,4,6,6
2022-04-30,2022-05-23,ATL,IAD,151.6,true,4,541.0,false,23,1,5,6
2022-09-27,2022-10-06,BOS,OAK,458.6,false,2,2688.0,false,9,4,10,2
2022-09-19,2022-10-11,OAK,DFW,422.7,false,7,2819.0,false,22,2,10,1
2022-09-11,2022-09-23,ORD,SFO,218.6,true,9,1847.0,true,12,5,9,0
2022-07-25,2022-08-28,ATL,OAK,678.1,false,5,2715.0,false,34,0,8,1
2022-09-19,2022-10-22,ORD,CLT,358.6,false,7,1121.0,false,33,6,10,1
2022-07-09,2022-08-17,MIA,BOS,128.6,true,7,1260.0,false,39,3,8,6
2022-07-24,2022-08-30,DTW,LGA,118.6,true,9,485.0,true,37,2,8,0
2022-09-08,2022-09-29,MIA,EWR,298.6,false,9,1358.0,false,21,4,9,4
2022-07-02,2022-07-06,SFO,BOS,457.6,false,1,3168.0,false,4,3,7,6
2022-05-18,2022-06-03,MIA,DTW,208.61,true,7,1153.0,false,16,5,6,3
2022-07-15,2022-09-01,DFW,OAK,569.11,false,9,1618.0,false,48,4,9,5
2022-05-24,2022-06-08,DTW,ATL,180.1,false,7,840.0,false,15,3,6,2
2022-07-10,2022-08-11,DEN,LAX,449.2,false,4,2006.0,false,32,4,8,0
2022-09-19,2022-09-23,LGA,ORD,258.6,true,2,720.0,false,4,5,9,1
2022-07-25,2022-08-01,DEN,BOS,237.6,false,9,1815.0,true,7,1,8,1
2022-07-17,2022-08-28,ORD,PHL,257.6,true,7,672.0,false,42,0,8,0
2022-09-18,2022-09-30,OAK,DTW,549.1,false,6,2635.0,false,12,5,9,0
2022-09-06,2022-10-17,PHL,DEN,133.98,true,4,1567.0,false,41,1,10,2
2022-05-25,2022-06-13,PHL,DEN,650.61,false,7,1948.0,false,19,1,6,3
2022-04-21,2022-04-27,MIA,ATL,287.2,false,3,1866.0,false,6,3,4,4
2022-07-26,2022-08-02,DFW,MIA,259.6,true,7,1115.0,false,7,2,8,2
2022-07-17,2022-09-04,SFO,LGA,307.6,false,4,2897.0,false,49,0,9,0
2022-09-17,2022-10-30,CLT,ORD,336.1,false,9,745.0,false,43,0,10,6
2022-08-03,2022-09-15,IAD,CLT,253.6,false,5,769.0,false,43,4,9,3
2022-10-04,2022-11-11,LGA,DEN,187.6,false,2,2297.0,false,38,5,11,2
2022-09-07,2022-09-08,SFO,DFW,277.6,false,9,2440.0,true,1,4,9,3
2022-09-04,2022-10-14,SFO,LGA,446.59,false,7,2647.0,false,40,5,10,0
2022-07-25,2022-08-22,SFO,DFW,197.6,false,7,1524.0,false,28,1,8,1
2022-05-03,2022-06-22,SFO,LGA,409.6,false,2,3686.0,false,50,3,6,2
2022-07-05,2022-08-25,MIA,PHL,268.6,false,3,1263.0,false,51,4,8,2
2022-09-07,2022-10-07,ATL,DFW,137.6,false,9,924.0,true,30,5,10,3
2022-05-01,2022-06-18,IAD,OAK,602.2,false,3,2424.0,false,48,6,6,0
2022-09-15,2022-10-04,PHL,ATL,280.6,true,7,667.0,false,19,2,10,4
2022-09-16,2022-10-17,BOS,MIA,177.61,false,9,1289.0,true,31,1,10,5
2022-10-03,2022-11-07,LAX,LGA,237.2,false,9,2480.0,false,35,1,11,1
2022-07-02,2022-07-19,BOS,LAX,266.6,false,5,2677.0,false,17,2,7,6
2022-08-14,2022-09-06,DFW,OAK,521.71,false,1,2819.0,false,23,2,9,0
2022-09-22,2022-11-06,ORD,LGA,488.6,true,7,720.0,false,45,0,11,4
2022-06-13,2022-07-26,DFW,JFK,143.6,true,7,1380.0,false,43,2,7,1
2022-09-17,2022-10-23,ATL,LGA,437.21,false,7,1132.0,false,36,0,10,6
2022-07-02,2022-07-09,PHL,ORD,200.6,false,2,711.0,false,7,6,7,6
2022-04-17,2022-06-08,DEN,MIA,418.6,false,9,1803.0,false,52,3,6,0
2022-06-13,2022-06-17,DTW,SFO,598.61,true,9,2083.0,false,4,5,6,1
2022-09-10,2022-10-01,LAX,BOS,168.61,true,9,2606.0,true,21,6,10,6
2022-05-18,2022-07-16,JFK,BOS,113.6,true,10,185.0,false,59,6,7,3
2022-07-21,2022-09-15,PHL,ORD,308.6,false,9,687.0,false,56,4,9,4
2022-08-14,2022-09-30,OAK,CLT,706.31,false,7,3614.0,false,47,5,9,0
2022-09-24,2022-10-13,SFO,ORD,368.6,false,5,1927.0,false,19,4,10,6
2022-08-03,2022-08-22,DFW,PHL,288.6,true,7,1298.0,false,19,1,8,3
2022-05-24,2022-06-04,DEN,EWR,455.6,false,1,1694.0,false,11,6,6,2
2022-07-01,2022-08-01,LAX,BOS,389.61,false,3,2643.0,false,31,1,8,5
2022-08-13,2022-08-18,PHL,LAX,369.1,false,7,2525.0,false,5,4,8,6
2022-07-09,2022-07-25,DEN,IAD,274.6,false,2,1533.0,false,16,1,7,6
2022-08-12,2022-08-30,CLT,BOS,744.5,false,1,1002.0,false,18,2,8,5
2022-06-17,2022-06-29,BOS,DTW,228.6,false,2,797.0,false,12,3,6,5
2022-07-01,2022-07-30,JFK,DTW,456.1,false,7,1050.0,false,29,6,7,5
2022-08-06,2022-08-29,LAX,LGA,227.6,false,7,2465.0,false,23,1,8,6
2022-08-12,2022-09-22,DFW,IAD,147.6,false,9,1601.0,true,41,4,9,5
2022-06-03,2022-06-09,DTW,MIA,455.19,false,3,1589.0,false,6,4,6,5
2022-05-27,2022-06-14,BOS,SFO,511.6,false,2,2832.0,false,18,2,6,5
2022-08-16,2022-10-02,LGA,DFW,235.6,true,5,1380.0,false,47,0,10,2
